Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,24,573537325,8388608,68.37
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,25,568218207,8388608,67.74
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,1,531599236,8388608,63.37
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,2,534913573,8388608,63.77
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,3,533466599,8388608,63.59
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,4,534486307,8388608,63.72
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,5,509281514,8388608,60.71
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,6,508373324,8388608,60.6
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,7,519378523,8388608,61.91
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,8,497449246,8388608,59.3
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,9,499725536,8388608,59.57
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,10,508601278,8388608,60.63
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,11,514498468,8388608,61.33
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,12,524518606,8388608,62.53
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,13,543988715,8388608,64.85
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,14,540145586,8388608,64.39
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,15,533604768,8388608,63.61
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,16,544011050,8388608,64.85
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,17,540629769,8388608,64.45
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,18,546864117,8388608,65.19
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,19,528294613,8388608,62.98
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,20,555575212,8388608,66.23
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,21,525310957,8388608,62.62
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,22,539940320,8388608,64.37
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,23,528900147,8388608,63.05
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,24,534821901,8388608,63.76
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Result,25,529502783,8388608,63.12
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Overhead,Jitting,1,481619,1,481619
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Jitting,1,39643157,1,39643157
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Pilot,1,525104,2,262552
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Pilot,2,13666,3,4555.33
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Pilot,3,12958,4,3239.5
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Pilot,4,15966,5,3193.2
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Pilot,5,14820,6,2470
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Pilot,6,27913,7,3987.57
